STATION,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyWindSpeed
WEST,2021/06/02 13:00:00,77,0.0,36,7
WEST,2021/06/02 13:54:00,76,0.00,37,5
WEST,2021/06/02 14:00:00,77,0.0,35,0
WEST,2021/06/02 14:54:00,78,0.00,33,0
WEST,2021/06/02 15:54:00,76,0.00,39,14
WEST,2021/06/02 16:00:00,76,0.0,39,14
WEST,2021/06/02 16:54:00,74,0.00,41,9
WEST,2021/06/02 17:54:00,72,0.0,50,3
WEST,2021/06/02 18:54:00,71,0.00,47,7
WEST,2021/06/02 19:00:00,71,0.0,47,7
WEST,2021/06/02 19:54:00,70,0.00,55,9
WEST,2021/06/02 20:54:00,69,0.00,59,9
WEST,2021/06/02 21:54:00,65,0.01,78,6
WEST,2021/06/02 22:00:00,65,0.0,78,6
WEST,2021/06/02 22:54:00,64,0.03,84,6
WEST,2021/06/02 23:54:00,64,0.02,87,0
WEST,2021/06/03 00:54:00,63,0.01,90,0
WEST,2021/06/03 01:00:00,63,0.0,90,0
WEST,2021/06/03 01:54:00,63,0.0,90,0
WEST,2021/06/03 02:54:00,63,0.04,93,3
WEST,2021/06/03 03:54:00,63,0.10,93,0
WEST,2021/06/03 03:58:00,63,0.01,90,0
WEST,2021/06/03 04:00:00,63,0.0,93,0
WEST,2021/06/03 04:09:00,63,0.06,93,0
WEST,2021/06/03 04:13:00,63,0.07,93,0
WEST,2021/06/03 04:30:00,63,0.11,90,0
WEST,2021/06/03 04:52:00,63,0.0,94,0
WEST,2021/06/03 04:54:00,63,0.11,93,0
WEST,2021/06/03 05:20:00,63,0.04,93,0
WEST,2021/06/03 05:54:00,63,0.08,93,0
WEST,2021/06/03 06:22:00,63,0.01,93,0
WEST,2021/06/03 06:32:00,63,0.07,93,3
WEST,2021/06/03 06:44:00,63,0.09,93,3
WEST,2021/06/03 06:54:00,63,0.10,93,3
WEST,2021/06/03 07:00:00,63,0.0,93,3
WEST,2021/06/03 07:42:00,64,0.0,93,5
WEST,2021/06/03 07:54:00,65,0.0,90,8
WEST,2021/06/03 08:02:00,65,0.0,90,7
WEST,2021/06/03 08:54:00,66,0.00,87,10
WEST,2021/06/03 09:54:00,67,0.00,84,14
WEST,2021/06/03 10:00:00,67,0.0,84,14
WEST,2021/06/03 10:54:00,67,0.0,84,17
WEST,2021/06/03 11:51:00,66,0.0,88,14
WEST,2021/06/03 11:54:00,67,0.0,84,11
WEST,2021/06/03 12:54:00,66,0.00,81,20
WEST,2021/06/03 13:00:00,66,0.0,81,20
WEST,2021/06/03 13:54:00,65,0.00,84,15
WEST,2021/06/03 14:43:00,65,0.0,84,11
WEST,2021/06/03 14:54:00,65,0.00,84,14
WEST,2021/06/03 15:54:00,65,0.00,81,10
WEST,2021/06/03 16:00:00,65,0.0,81,10
WEST,2021/06/03 16:54:00,65,0.00,84,10
WEST,2021/06/03 17:54:00,67,0.00,79,11
WEST,2021/06/03 18:54:00,66,0.00,75,10
WEST,2021/06/03 19:00:00,66,0.0,75,10
WEST,2021/06/03 19:54:00,65,0.00,78,7
WEST,2021/06/03 20:54:00,63,0.00,84,7
WEST,2021/06/03 21:54:00,63,0.00,87,7
WEST,2021/06/03 22:00:00,63,0.0,87,7
WEST,2021/06/03 22:54:00,63,0.00,87,7
WEST,2021/06/03 23:54:00,62,0.00,90,7
WEST,2021/06/04 00:54:00,61,0.00,93,7
WEST,2021/06/04 01:00:00,61,0.0,93,7
WEST,2021/06/04 01:54:00,61,0.00,93,6
WEST,2021/06/04 02:51:00,61,0.0,94,7
WEST,2021/06/04 02:54:00,60,0.00,96,7
WEST,2021/06/04 03:01:00,60,0.0,96,7
WEST,2021/06/04 03:47:00,62,0.0,93,8
WEST,2021/06/04 03:52:00,63,0.0,94,9
WEST,2021/06/04 03:54:00,62,0.00,96,8
WEST,2021/06/04 04:00:00,62,0.0,96,8
WEST,2021/06/04 04:01:00,62,0.0,96,6
WEST,2021/06/04 04:13:00,62,0.0,96,7
WEST,2021/06/04 04:24:00,61,0.0,97,8
WEST,2021/06/04 04:33:00,61,0.0,97,7
WEST,2021/06/04 04:51:00,61,0.0,100,9
WEST,2021/06/04 04:54:00,62,0.00,96,8
WEST,2021/06/04 05:08:00,62,0.0,96,7
WEST,2021/06/04 05:54:00,62,0.00,100,8
WEST,2021/06/04 06:09:00,62,0.0,100,7
WEST,2021/06/04 06:30:00,63,0.0,97,9
WEST,2021/06/04 06:54:00,62,0.00,100,11
WEST,2021/06/04 07:00:00,62,0.0,100,11
WEST,2021/06/04 07:57:00,62,0.0,96,11
WEST,2021/06/04 08:20:00,64,0.0,93,14
WEST,2021/06/04 08:52:00,66,0.0,88,13
WEST,2021/06/04 08:54:00,67,0.00,84,13
WEST,2021/06/04 09:22:00,68,0.0,81,13
WEST,2021/06/04 09:54:00,69,0.00,76,17
WEST,2021/06/04 10:00:00,69,0.0,76,17
WEST,2021/06/04 10:54:00,71,0.00,71,17
WEST,2021/06/04 11:54:00,70,0.00,71,14
WEST,2021/06/04 12:54:00,70,0.00,71,18
WEST,2021/06/04 13:00:00,70,0.0,71,18
WEST,2021/06/04 13:54:00,74,0.00,62,16
WEST,2021/06/04 14:54:00,73,0.00,64,21
WEST,2021/06/04 15:54:00,72,0.00,61,14
WEST,2021/06/04 16:00:00,72,0.0,61,14
WEST,2021/06/04 16:54:00,72,0.00,61,13
WEST,2021/06/04 17:54:00,71,0.00,61,11
WEST,2021/06/04 18:54:00,68,0.00,68,13
WEST,2021/06/04 19:00:00,68,0.0,68,13
WEST,2021/06/04 19:54:00,68,0.00,68,9
WEST,2021/06/04 20:54:00,67,0.00,68,7
WEST,2021/06/04 21:54:00,67,0.00,68,6
WEST,2021/06/04 22:00:00,67,0.0,68,6
WEST,2021/06/04 22:54:00,68,0.00,68,8
WEST,2021/06/04 23:54:00,70,0.00,71,11
WEST,2021/06/05 00:54:00,72,0.00,64,10
WEST,2021/06/05 01:00:00,72,0.0,64,10
WEST,2021/06/05 01:54:00,70,0.00,66,14
WEST,2021/06/05 02:54:00,68,0.00,68,14
WEST,2021/06/05 03:54:00,69,0.00,66,18
WEST,2021/06/05 04:00:00,69,0.0,66,18
WEST,2021/06/05 04:54:00,68,0.00,68,17
WEST,2021/06/05 05:54:00,67,0.00,71,21
WEST,2021/06/05 06:54:00,67,0.00,71,15
WEST,2021/06/05 07:00:00,67,0.0,71,15
WEST,2021/06/05 07:54:00,67,0.00,68,18
WEST,2021/06/05 08:54:00,69,0.00,66,22
WEST,2021/06/05 09:54:00,69,0.00,66,20
WEST,2021/06/05 10:00:00,69,0.0,66,20
WEST,2021/06/05 10:54:00,70,0.00,64,17
WEST,2021/06/05 11:54:00,72,0.00,59,20
WEST,2021/06/05 12:54:00,72,0.00,59,16
WEST,2021/06/05 13:00:00,72,0.0,59,16
WEST,2021/06/05 13:54:00,75,0.00,54,23
WEST,2021/06/05 14:54:00,75,0.00,54,20
WEST,2021/06/05 15:54:00,76,0.00,52,18
WEST,2021/06/05 16:00:00,76,0.0,52,18
WEST,2021/06/05 16:54:00,77,0.00,48,17
WEST,2021/06/05 17:54:00,76,0.00,48,14
WEST,2021/06/05 18:54:00,71,0.00,59,14
WEST,2021/06/05 19:00:00,71,0.0,59,14
WEST,2021/06/05 19:54:00,71,0.00,59,10
WEST,2021/06/05 20:54:00,71,0.00,59,13
WEST,2021/06/05 21:54:00,72,0.00,57,9
WEST,2021/06/05 22:00:00,72,0.0,57,9
WEST,2021/06/05 22:54:00,71,0.00,61,6
WEST,2021/06/05 23:54:00,73,0.00,55,8
WEST,2021/06/06 00:54:00,73,0.00,55,8
WEST,2021/06/06 01:00:00,73,0.0,55,8
WEST,2021/06/06 01:54:00,71,0.00,59,5
WEST,2021/06/06 02:54:00,68,0.00,68,6
WEST,2021/06/06 03:54:00,70,0.00,64,8
WEST,2021/06/06 04:00:00,70,0.0,64,8
WEST,2021/06/06 04:54:00,70,0.00,64,9
WEST,2021/06/06 05:54:00,71,0.00,63,10
WEST,2021/06/06 06:54:00,74,0.00,60,11
WEST,2021/06/06 07:00:00,74,0.0,60,11
WEST,2021/06/06 07:54:00,77,0.00,54,16
WEST,2021/06/06 08:54:00,77,0.00,54,23
WEST,2021/06/06 09:54:00,78,0.00,54,15
WEST,2021/06/06 10:00:00,78,0.0,54,15
WEST,2021/06/06 10:54:00,80,0.00,52,22
WEST,2021/06/06 11:54:00,80,0.00,51,21
WEST,2021/06/06 12:54:00,80,0.00,51,18
WEST,2021/06/06 13:00:00,80,0.0,51,18
WEST,2021/06/06 13:54:00,83,0.00,44,15
WEST,2021/06/06 14:54:00,84,0.00,43,18
WEST,2021/06/06 15:54:00,84,0.00,40,14
WEST,2021/06/06 16:00:00,84,0.0,40,14
WEST,2021/06/06 16:54:00,83,0.00,41,11
WEST,2021/06/06 17:54:00,80,0.00,47,9
WEST,2021/06/06 18:54:00,76,0.00,54,9
WEST,2021/06/06 19:00:00,76,0.0,54,9
WEST,2021/06/06 19:54:00,75,0.00,54,8
WEST,2021/06/06 20:54:00,74,0.00,57,6
WEST,2021/06/06 21:54:00,74,0.00,57,5
WEST,2021/06/06 22:00:00,74,0.0,57,5
WEST,2021/06/06 22:54:00,71,0.00,63,6
WEST,2021/06/06 23:54:00,70,0.00,64,6
WEST,2021/06/07 00:54:00,70,0.00,66,6
WEST,2021/06/07 01:00:00,70,0.0,66,6
WEST,2021/06/07 01:54:00,69,0.00,68,6
WEST,2021/06/07 02:54:00,68,0.00,73,3
WEST,2021/06/07 03:54:00,67,0.00,76,6
WEST,2021/06/07 04:00:00,67,0.0,76,6
WEST,2021/06/07 04:54:00,69,0.00,76,6
WEST,2021/06/07 05:54:00,72,0.00,71,3
WEST,2021/06/07 06:54:00,75,0.00,69,7
WEST,2021/06/07 07:00:00,75,0.0,69,7
WEST,2021/06/07 07:54:00,79,0.00,62,11
WEST,2021/06/07 08:54:00,81,0.00,61,14
WEST,2021/06/07 09:54:00,82,0.00,60,14
WEST,2021/06/07 10:00:00,82,0.0,60,14
WEST,2021/06/07 10:54:00,83,0.00,59,15
WEST,2021/06/07 10:56:00,83,0.0,59,17
WEST,2021/06/07 11:54:00,81,0.00,61,11
WEST,2021/06/07 12:54:00,83,0.00,59,11
WEST,2021/06/07 13:00:00,83,0.0,59,11
WEST,2021/06/07 13:54:00,83,0.00,57,15
WEST,2021/06/07 14:54:00,81,0.00,58,16
WEST,2021/06/07 15:54:00,79,0.00,65,13
WEST,2021/06/07 16:00:00,79,0.0,65,13
WEST,2021/06/07 16:54:00,79,0.00,62,11
WEST,2021/06/07 17:54:00,78,0.00,64,10
WEST,2021/06/07 18:54:00,75,0.00,71,10
WEST,2021/06/07 19:00:00,75,0.0,71,10
WEST,2021/06/07 19:54:00,75,0.00,69,10
WEST,2021/06/07 20:54:00,75,0.00,71,7
WEST,2021/06/07 21:54:00,75,0.00,69,8
WEST,2021/06/07 22:00:00,75,0.0,69,8
WEST,2021/06/07 22:54:00,75,0.00,71,5
WEST,2021/06/07 23:54:00,75,0.00,71,3
WEST,2021/06/08 00:54:00,74,0.01,76,5
WEST,2021/06/08 01:00:00,74,0.0,76,5
WEST,2021/06/08 01:54:00,70,0.09,90,7
WEST,2021/06/08 02:54:00,70,0.19,93,3
WEST,2021/06/08 03:28:00,70,0.03,93,5
WEST,2021/06/08 03:54:00,70,0.02,97,3
WEST,2021/06/08 04:00:00,70,0.0,97,3
WEST,2021/06/08 04:54:00,70,0.0,97,5
WEST,2021/06/08 05:40:00,71,0.01,94,6
WEST,2021/06/08 05:54:00,71,0.01,94,5
WEST,2021/06/08 06:19:00,71,0.0,96,6
WEST,2021/06/08 06:39:00,72,0.0,94,7
WEST,2021/06/08 06:54:00,72,0.0,94,6
WEST,2021/06/08 07:00:00,72,0.0,94,6
WEST,2021/06/08 07:54:00,73,0.0,94,7
WEST,2021/06/08 08:52:00,73,0.0,94,6
WEST,2021/06/08 08:54:00,75,0.00,88,7
WEST,2021/06/08 09:22:00,76,0.0,85,10
WEST,2021/06/08 09:54:00,76,0.00,82,9
WEST,2021/06/08 10:00:00,76,0.0,82,9
WEST,2021/06/08 10:32:00,76,0.0,79,14
WEST,2021/06/08 10:52:00,75,0.0,83,14
WEST,2021/06/08 10:54:00,76,0.00,79,14
WEST,2021/06/08 11:52:00,79,0.0,74,14
WEST,2021/06/08 11:54:00,78,0.00,76,14
WEST,2021/06/08 12:54:00,80,0.00,74,14
WEST,2021/06/08 13:00:00,80,0.0,74,14
WEST,2021/06/08 13:54:00,80,0.00,71,18
WEST,2021/06/08 14:54:00,76,0.00,79,15
WEST,2021/06/08 15:54:00,79,0.00,74,14
WEST,2021/06/08 16:00:00,79,0.0,74,14
WEST,2021/06/08 16:54:00,76,0.00,79,13
WEST,2021/06/08 17:54:00,76,0.00,79,10
WEST,2021/06/08 18:54:00,75,0.00,79,8
WEST,2021/06/08 19:00:00,75,0.0,79,8
WEST,2021/06/08 19:54:00,72,0.00,84,5
WEST,2021/06/08 20:54:00,72,0.00,84,6
WEST,2021/06/08 21:54:00,71,0.00,90,10
WEST,2021/06/08 22:00:00,71,0.0,90,10
WEST,2021/06/08 22:54:00,71,0.00,90,9
WEST,2021/06/08 23:52:00,70,0.0,88,8
WEST,2021/06/08 23:54:00,69,0.00,93,7
WEST,2021/06/09 00:52:00,68,0.0,94,9
WEST,2021/06/09 00:54:00,68,0.00,93,10
WEST,2021/06/09 01:00:00,68,0.0,93,10
WEST,2021/06/09 01:54:00,68,0.0,93,8
WEST,2021/06/09 02:54:00,68,0.00,93,5
WEST,2021/06/09 03:15:00,68,0.0,96,8
WEST,2021/06/09 03:31:00,68,0.0,96,8
WEST,2021/06/09 03:39:00,68,0.0,96,9
WEST,2021/06/09 03:54:00,68,0.00,96,8
WEST,2021/06/09 04:00:00,68,0.0,96,8
WEST,2021/06/09 04:02:00,68,0.0,96,9
WEST,2021/06/09 04:20:00,68,0.0,96,9
WEST,2021/06/09 04:54:00,68,0.00,96,10
WEST,2021/06/09 05:32:00,68,0.0,96,8
WEST,2021/06/09 05:54:00,68,0.00,96,9
WEST,2021/06/09 06:01:00,68,0.0,96,7
WEST,2021/06/09 06:21:00,68,0.0,96,9
WEST,2021/06/09 06:54:00,68,0.00,96,9
WEST,2021/06/09 07:00:00,68,0.0,96,9
WEST,2021/06/09 07:01:00,69,0.0,96,13
WEST,2021/06/09 07:44:00,70,0.0,93,11
WEST,2021/06/09 07:54:00,70,0.00,93,10
WEST,2021/06/09 08:22:00,70,0.0,97,10
WEST,2021/06/09 08:52:00,72,0.0,94,7
WEST,2021/06/09 08:54:00,72,0.00,91,8
WEST,2021/06/09 09:38:00,76,0.0,82,6
WEST,2021/06/09 09:54:00,77,0.00,79,
WEST,2021/06/09 09:57:00,77,0.0,79,8
WEST,2021/06/09 10:00:00,77,0.0,79,0
WEST,2021/06/09 10:54:00,79,0.00,74,7
WEST,2021/06/09 11:54:00,84,0.00,63,0
WEST,2021/06/09 12:54:00,82,0.00,69,10
WEST,2021/06/09 13:00:00,82,0.0,69,10
WEST,2021/06/09 13:54:00,85,0.00,63,8
WEST,2021/06/09 14:54:00,86,0.00,57,10
WEST,2021/06/09 15:54:00,85,0.00,55,10
WEST,2021/06/09 16:00:00,85,0.0,55,10
WEST,2021/06/09 16:54:00,84,0.00,57,9
WEST,2021/06/09 17:54:00,83,0.00,59,9
WEST,2021/06/09 18:54:00,81,0.00,61,7
WEST,2021/06/09 19:00:00,81,0.0,61,7
WEST,2021/06/09 19:54:00,78,0.00,54,7
WEST,2021/06/09 20:54:00,77,0.00,56,5
WEST,2021/06/09 21:54:00,75,0.00,60,3
WEST,2021/06/09 22:00:00,75,0.0,60,3
WEST,2021/06/09 22:54:00,73,0.00,66,3
WEST,2021/06/09 23:54:00,70,0.00,73,5
WEST,2021/06/10 00:54:00,68,0.00,76,6
WEST,2021/06/10 01:00:00,68,0.0,76,6
WEST,2021/06/10 01:54:00,67,0.00,76,5
WEST,2021/06/10 02:54:00,65,0.00,81,6
WEST,2021/06/10 03:54:00,65,0.00,81,3
WEST,2021/06/10 04:00:00,65,0.0,81,3
WEST,2021/06/10 04:54:00,63,0.00,84,6
WEST,2021/06/10 05:54:00,63,0.00,84,3
WEST,2021/06/10 06:54:00,66,0.00,70,7
WEST,2021/06/10 07:00:00,66,0.0,70,7
WEST,2021/06/10 07:54:00,70,0.00,55,13
WEST,2021/06/10 08:54:00,74,0.00,46,16
WEST,2021/06/10 09:59:00,78,0.0,39,10
WEST,2021/06/10 10:54:00,80,0.00,38,13
WEST,2021/06/10 11:54:00,82,0.00,34,11
WEST,2021/06/10 12:54:00,84,0.00,33,13
WEST,2021/06/10 13:00:00,84,0.0,33,13
WEST,2021/06/10 13:54:00,84,0.00,41,11
WEST,2021/06/10 14:54:00,84,0.00,38,13
WEST,2021/06/10 15:54:00,83,0.00,38,14
WEST,2021/06/10 16:54:00,82,0.00,38,14
WEST,2021/06/10 17:54:00,81,0.00,35,14
WEST,2021/06/10 18:54:00,78,0.00,36,10
WEST,2021/06/10 19:00:00,78,0.0,36,10
WEST,2021/06/10 19:54:00,74,0.00,40,9
WEST,2021/06/10 20:54:00,70,0.00,46,9
WEST,2021/06/10 21:54:00,68,0.00,49,10
WEST,2021/06/10 22:00:00,68,0.0,49,10
WEST,2021/06/10 22:54:00,67,0.00,47,9
WEST,2021/06/10 23:54:00,67,0.00,45,9
WEST,2021/06/11 00:54:00,66,0.00,47,6
WEST,2021/06/11 01:00:00,66,0.0,47,6
WEST,2021/06/11 01:54:00,65,0.00,51,5
WEST,2021/06/11 02:54:00,63,0.00,56,6
WEST,2021/06/11 03:54:00,64,0.00,56,6
WEST,2021/06/11 04:00:00,64,0.0,56,6
WEST,2021/06/11 04:54:00,60,0.00,67,7
WEST,2021/06/11 05:54:00,63,0.00,65,6
WEST,2021/06/11 06:54:00,69,0.00,59,7
WEST,2021/06/11 07:00:00,69,0.0,59,7
WEST,2021/06/11 07:54:00,73,0.00,57,3
WEST,2021/06/11 08:54:00,77,0.00,52,0
WEST,2021/06/11 09:54:00,79,0.00,52,0
WEST,2021/06/11 10:00:00,79,0.0,52,0
WEST,2021/06/11 10:54:00,82,0.00,49,0
WEST,2021/06/11 11:54:00,84,0.00,49,8
WEST,2021/06/11 12:54:00,84,0.00,49,6
WEST,2021/06/11 13:00:00,84,0.0,49,6
WEST,2021/06/11 13:54:00,84,0.00,55,14
WEST,2021/06/11 14:54:00,83,0.00,53,9
WEST,2021/06/11 15:54:00,82,0.00,53,11
WEST,2021/06/11 16:00:00,82,0.0,53,11
WEST,2021/06/11 16:54:00,81,0.00,54,11
WEST,2021/06/11 17:54:00,77,0.00,58,11
WEST,2021/06/11 18:54:00,74,0.00,57,15
WEST,2021/06/11 19:00:00,74,0.0,57,15
WEST,2021/06/11 19:54:00,71,0.00,57,10
WEST,2021/06/11 20:54:00,69,0.00,61,10
WEST,2021/06/11 21:54:00,68,0.00,61,9
WEST,2021/06/11 22:00:00,68,0.0,61,9
WEST,2021/06/11 22:54:00,67,0.0,66,7
WEST,2021/06/11 23:54:00,66,0.00,70,14
WEST,2021/06/12 00:54:00,64,0.00,78,9
WEST,2021/06/12 01:00:00,64,0.0,78,9
WEST,2021/06/12 01:54:00,63,0.00,81,10
WEST,2021/06/12 02:19:00,63,0.0,81,9
WEST,2021/06/12 02:54:00,63,0.00,81,9
WEST,2021/06/12 03:52:00,64,0.0,73,8
WEST,2021/06/12 03:54:00,64,0.00,75,9
WEST,2021/06/12 04:00:00,64,0.0,75,9
WEST,2021/06/12 04:24:00,64,0.0,75,7
WEST,2021/06/12 04:52:00,63,0.0,77,3
WEST,2021/06/12 04:54:00,63,0.00,78,5
WEST,2021/06/12 05:54:00,64,0.00,78,8
WEST,2021/06/12 06:54:00,65,0.00,76,7
WEST,2021/06/12 07:00:00,65,0.0,76,7
WEST,2021/06/12 07:54:00,69,0.00,68,7
WEST,2021/06/12 08:54:00,71,0.00,63,10
WEST,2021/06/12 09:54:00,73,0.00,59,9
WEST,2021/06/12 10:00:00,73,0.0,59,9
WEST,2021/06/12 10:54:00,76,0.00,52,10
WEST,2021/06/12 11:54:00,78,0.00,48,9
WEST,2021/06/12 12:54:00,79,0.00,44,8
WEST,2021/06/12 13:00:00,79,0.0,44,8
WEST,2021/06/12 13:54:00,82,0.00,40,7
WEST,2021/06/12 14:54:00,81,0.00,39,3
WEST,2021/06/12 15:54:00,82,0.00,38,7
WEST,2021/06/12 16:00:00,82,0.0,38,7
WEST,2021/06/12 16:54:00,81,0.00,39,8
WEST,2021/06/12 17:54:00,79,0.00,38,9
WEST,2021/06/12 18:54:00,77,0.00,33,10
WEST,2021/06/12 19:00:00,77,0.0,33,10
WEST,2021/06/12 19:54:00,75,0.00,34,7
WEST,2021/06/12 20:54:00,72,0.00,40,0
WEST,2021/06/12 21:54:00,71,0.00,46,5
WEST,2021/06/12 22:00:00,71,0.0,46,5
WEST,2021/06/12 22:54:00,69,0.00,45,0
WEST,2021/06/12 23:54:00,69,0.00,47,5
WEST,2021/06/13 00:54:00,66,0.00,61,3
WEST,2021/06/13 01:00:00,66,0.0,61,3
WEST,2021/06/13 01:54:00,66,0.00,61,5
WEST,2021/06/13 02:54:00,66,0.00,63,5
WEST,2021/06/13 03:54:00,65,0.00,68,6
WEST,2021/06/13 04:00:00,65,0.0,68,6
WEST,2021/06/13 04:54:00,65,0.00,68,0
WEST,2021/06/13 05:54:00,65,0.00,70,6
WEST,2021/06/13 06:54:00,69,0.00,59,0
WEST,2021/06/13 07:00:00,69,0.0,59,0
WEST,2021/06/13 07:54:00,73,0.00,53,0
WEST,2021/06/13 08:54:00,77,0.00,42,5
WEST,2021/06/13 09:54:00,80,0.00,42,9
WEST,2021/06/13 10:00:00,80,0.0,42,9
WEST,2021/06/13 10:54:00,80,0.00,37,8
WEST,2021/06/13 11:54:00,81,0.00,39,8
WEST,2021/06/13 12:54:00,83,0.00,43,7
WEST,2021/06/13 13:00:00,83,0.0,43,7
WEST,2021/06/13 13:54:00,83,0.00,44,11
WEST,2021/06/13 14:54:00,82,0.00,49,11
WEST,2021/06/13 15:54:00,82,0.00,51,13
WEST,2021/06/13 16:00:00,82,0.0,51,13
WEST,2021/06/13 16:54:00,81,0.00,53,11
WEST,2021/06/13 17:54:00,77,0.00,62,11
WEST,2021/06/13 18:54:00,74,0.00,69,13
WEST,2021/06/13 19:00:00,74,0.0,69,13
WEST,2021/06/13 19:54:00,72,0.00,79,13
WEST,2021/06/13 20:54:00,71,0.00,84,11
WEST,2021/06/13 21:54:00,72,0.00,76,10
WEST,2021/06/13 22:00:00,72,0.0,76,10
WEST,2021/06/13 22:54:00,70,0.00,73,7
WEST,2021/06/13 23:54:00,69,0.00,70,5
WEST,2021/06/14 00:54:00,68,0.00,65,6
WEST,2021/06/14 01:00:00,68,0.0,65,6
WEST,2021/06/14 01:54:00,65,0.00,66,6
WEST,2021/06/14 02:54:00,64,0.00,75,8
WEST,2021/06/14 03:54:00,64,0.00,78,6
WEST,2021/06/14 04:00:00,64,0.0,78,6
WEST,2021/06/14 04:54:00,63,0.00,84,10
WEST,2021/06/14 05:54:00,65,0.00,78,10
WEST,2021/06/14 06:54:00,67,0.00,63,7
WEST,2021/06/14 07:00:00,67,0.0,63,7
WEST,2021/06/14 07:54:00,67,0.00,61,8
WEST,2021/06/14 08:54:00,65,0.0,68,17
WEST,2021/06/14 09:54:00,62,0.07,84,8
WEST,2021/06/14 10:00:00,62,0.0,84,8
WEST,2021/06/14 10:54:00,61,0.06,87,9
WEST,2021/06/14 11:18:00,61,0.01,90,11
WEST,2021/06/14 11:37:00,62,0.01,86,9
WEST,2021/06/14 11:52:00,63,0.0,83,8
WEST,2021/06/14 11:54:00,63,0.01,84,8
WEST,2021/06/14 12:48:00,66,0.0,73,13
WEST,2021/06/14 12:54:00,66,0.00,75,10
WEST,2021/06/14 13:00:00,66,0.0,75,10
WEST,2021/06/14 13:54:00,69,0.00,68,9
WEST,2021/06/14 14:54:00,69,0.00,63,11
WEST,2021/06/14 15:54:00,69,0.00,61,13
WEST,2021/06/14 16:00:00,69,0.0,61,13
WEST,2021/06/14 16:54:00,69,0.00,57,13
WEST,2021/06/14 17:52:00,63,0.0,77,7
WEST,2021/06/14 17:54:00,63,0.03,78,7
WEST,2021/06/14 18:10:00,63,0.01,81,3
WEST,2021/06/14 18:54:00,63,0.0,84,9
WEST,2021/06/14 19:00:00,63,0.0,84,9
WEST,2021/06/14 19:54:00,63,0.00,87,6
WEST,2021/06/14 20:54:00,62,0.00,90,5
WEST,2021/06/14 21:54:00,62,0.00,84,9
WEST,2021/06/14 22:00:00,62,0.0,84,9
WEST,2021/06/14 22:54:00,61,0.00,84,6
WEST,2021/06/14 23:54:00,61,0.00,81,6
WEST,2021/06/15 00:54:00,62,0.00,80,9
WEST,2021/06/15 01:00:00,62,0.0,80,9
