STATION,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyWindSpeed
MILLWD,2021/06/06 01:45:00,72,0.0,69,7
MILLWD,2021/06/06 02:45:00,68,0.0,78,11
MILLWD,2021/06/06 03:45:00,68,0.0,78,11
MILLWD,2021/06/06 04:45:00,68,0.0,78,11
MILLWD,2021/06/06 05:45:00,70,0.0,73,7
MILLWD,2021/06/06 06:45:00,73,0.0,69,6
MILLWD,2021/06/06 07:45:00,77,0.0,65,6
MILLWD,2021/06/06 08:45:00,81,0.0,58,6
MILLWD,2021/06/06 09:45:00,84,0.0,51,6
MILLWD,2021/06/06 10:45:00,86,0.0,46,8
MILLWD,2021/06/06 11:45:00,88,0.0,40,8
MILLWD,2021/06/06 12:45:00,88,0.0,43,9
MILLWD,2021/06/06 13:45:00,90,0.0,41,8
MILLWD,2021/06/06 14:45:00,90,0.0,41,8
MILLWD,2021/06/06 15:45:00,90,0.0,41,9
MILLWD,2021/06/06 16:45:00,88,0.0,43,14
MILLWD,2021/06/06 17:45:00,88,0.0,46,7
MILLWD,2021/06/06 18:45:00,86,0.0,49,6
MILLWD,2021/06/06 19:45:00,82,0.0,55,6
MILLWD,2021/06/06 20:45:00,79,0.0,61,0
MILLWD,2021/06/06 21:45:00,75,0.0,69,0
MILLWD,2021/06/06 22:45:00,73,0.0,74,0
MILLWD,2021/06/06 23:45:00,70,0.0,83,0
MILLWD,2021/06/07 00:45:00,70,0.0,83,0
MILLWD,2021/06/07 01:45:00,70,0.0,83,0
MILLWD,2021/06/07 02:45:00,70,0.0,83,0
MILLWD,2021/06/07 03:45:00,68,0.0,94,0
MILLWD,2021/06/07 04:45:00,68,0.0,94,0
MILLWD,2021/06/07 05:45:00,72,0.0,94,0
MILLWD,2021/06/07 06:45:00,77,0.0,74,7
MILLWD,2021/06/07 07:45:00,79,0.0,74,6
MILLWD,2021/06/07 08:45:00,82,0.0,66,6
MILLWD,2021/06/07 09:45:00,84,0.0,58,6
MILLWD,2021/06/07 10:45:00,88,0.0,46,9
MILLWD,2021/06/07 11:45:00,90,0.0,41,9
MILLWD,2021/06/07 12:45:00,91,0.0,44,9
MILLWD,2021/06/07 13:45:00,91,0.0,44,11
MILLWD,2021/06/07 14:45:00,91,0.0,46,9
MILLWD,2021/06/07 15:45:00,82,0.0,66,11
MILLWD,2021/06/07 16:45:00,81,0.0,70,14
MILLWD,2021/06/07 17:45:00,81,0.0,74,7
MILLWD,2021/06/07 18:45:00,81,0.0,74,5
MILLWD,2021/06/07 19:45:00,77,0.0,83,0
MILLWD,2021/06/07 20:45:00,75,0.0,94,0
MILLWD,2021/06/07 21:45:00,73,0.0,100,0
MILLWD,2021/06/07 22:45:00,75,0.0,100,0
MILLWD,2021/06/07 23:45:00,75,0.0,100,5
MILLWD,2021/06/08 00:45:00,75,0.0,100,5
MILLWD,2021/06/08 01:45:00,73,0.0,100,5
MILLWD,2021/06/08 02:45:00,72,0.0,100,0
MILLWD,2021/06/08 03:45:00,72,0.0,100,0
MILLWD,2021/06/08 04:45:00,73,0.0,100,5
MILLWD,2021/06/08 05:45:00,75,0.0,94,0
MILLWD,2021/06/08 07:45:00,81,0.0,79,7
MILLWD,2021/06/08 08:45:00,82,0.0,74,5
MILLWD,2021/06/08 09:45:00,84,0.0,70,5
MILLWD,2021/06/08 10:45:00,86,0.0,66,5
MILLWD,2021/06/08 11:45:00,86,0.0,66,11
MILLWD,2021/06/08 12:15:00,82,0.0,66,6
MILLWD,2021/06/08 12:45:00,81,0.0,74,23
MILLWD,2021/06/08 13:45:00,72,0.0,100,9
MILLWD,2021/06/08 14:45:00,72,0.0,100,5
MILLWD,2021/06/08 15:45:00,72,0.0,100,0
MILLWD,2021/06/08 16:45:00,72,0.0,100,6
MILLWD,2021/06/08 17:45:00,72,0.0,100,7
MILLWD,2021/06/08 18:20:00,72,0.0,100,7
MILLWD,2021/06/08 18:45:00,72,0.0,100,6
MILLWD,2021/06/08 19:45:00,72,0.0,100,6
MILLWD,2021/06/08 20:45:00,72,0.0,100,6
MILLWD,2021/06/08 21:45:00,72,0.0,100,6
MILLWD,2021/06/08 22:45:00,72,0.0,100,6
MILLWD,2021/06/08 23:45:00,72,0.0,100,6
MILLWD,2021/06/09 00:45:00,72,0.0,94,6
MILLWD,2021/06/09 01:45:00,70,0.0,94,6
MILLWD,2021/06/09 02:45:00,70,0.0,94,6
MILLWD,2021/06/09 03:45:00,70,0.0,94,8
MILLWD,2021/06/09 04:45:00,70,0.0,100,6
MILLWD,2021/06/09 05:45:00,70,0.0,100,6
MILLWD,2021/06/09 06:45:00,72,0.0,100,9
MILLWD,2021/06/09 07:45:00,75,0.0,94,6
MILLWD,2021/06/09 08:45:00,77,0.0,89,5
MILLWD,2021/06/09 09:45:00,81,0.0,79,6
MILLWD,2021/06/09 10:45:00,82,0.0,70,6
MILLWD,2021/06/09 11:45:00,84,0.0,62,8
MILLWD,2021/06/09 12:45:00,88,0.0,59,6
MILLWD,2021/06/09 13:45:00,88,0.0,59,6
MILLWD,2021/06/09 14:45:00,86,0.0,62,6
MILLWD,2021/06/09 15:45:00,88,0.0,59,6
MILLWD,2021/06/09 17:45:00,86,0.0,59,6
MILLWD,2021/06/09 18:45:00,77,0.0,79,6
MILLWD,2021/06/09 19:45:00,75,0.0,83,6
MILLWD,2021/06/09 20:45:00,73,0.0,83,0
MILLWD,2021/06/09 21:45:00,73,0.0,89,0
MILLWD,2021/06/09 22:45:00,73,0.0,89,5
MILLWD,2021/06/09 23:45:00,73,0.0,89,5
MILLWD,2021/06/10 00:45:00,72,0.0,100,0
MILLWD,2021/06/10 01:45:00,70,0.0,100,0
MILLWD,2021/06/10 02:45:00,70,0.0,94,0
MILLWD,2021/06/10 03:45:00,70,0.0,69,7
MILLWD,2021/06/10 04:45:00,68,0.0,73,7
MILLWD,2021/06/10 05:45:00,68,0.0,64,5
MILLWD,2021/06/10 06:45:00,72,0.0,53,7
MILLWD,2021/06/10 07:45:00,70,0.0,53,14
MILLWD,2021/06/10 08:45:00,73,0.0,53,9
MILLWD,2021/06/10 09:45:00,75,0.0,54,9
MILLWD,2021/06/10 10:45:00,77,0.0,54,9
MILLWD,2021/06/10 11:45:00,77,0.0,54,9
MILLWD,2021/06/10 12:45:00,79,0.0,54,7
MILLWD,2021/06/10 13:50:00,79,0.0,54,7
MILLWD,2021/06/10 14:45:00,81,0.0,48,6
MILLWD,2021/06/10 15:45:00,81,0.0,48,6
MILLWD,2021/06/10 16:45:00,81,0.0,48,7
MILLWD,2021/06/10 17:45:00,79,0.0,51,7
MILLWD,2021/06/10 18:45:00,77,0.0,47,7
MILLWD,2021/06/10 19:45:00,73,0.0,53,7
MILLWD,2021/06/10 20:45:00,70,0.0,57,7
MILLWD,2021/06/10 21:45:00,70,0.0,57,6
MILLWD,2021/06/10 22:45:00,64,0.0,60,6
MILLWD,2021/06/10 23:45:00,61,0.0,68,6
MILLWD,2021/06/11 00:45:00,61,0.0,68,6
MILLWD,2021/06/11 01:45:00,59,0.0,72,6
MILLWD,2021/06/11 02:45:00,57,0.0,72,6
MILLWD,2021/06/11 03:45:00,59,0.0,68,6
MILLWD,2021/06/11 04:45:00,55,0.0,82,0
MILLWD,2021/06/11 05:45:00,59,0.0,77,9
MILLWD,2021/06/11 06:45:00,61,0.0,72,8
MILLWD,2021/06/11 07:45:00,63,0.0,59,8
MILLWD,2021/06/11 08:45:00,64,0.0,60,8
MILLWD,2021/06/11 09:45:00,68,0.0,49,5
MILLWD,2021/06/11 10:45:00,70,0.0,46,5
MILLWD,2021/06/11 11:45:00,73,0.0,41,5
MILLWD,2021/06/11 12:45:00,73,0.0,36,7
MILLWD,2021/06/11 13:45:00,73,0.0,33,7
MILLWD,2021/06/11 14:45:00,75,0.0,31,7
MILLWD,2021/06/11 15:45:00,75,0.0,34,7
MILLWD,2021/06/11 16:45:00,73,0.0,36,7
MILLWD,2021/06/11 17:45:00,72,0.0,41,10
MILLWD,2021/06/11 19:45:00,66,0.0,49,6
MILLWD,2021/06/11 20:45:00,66,0.0,60,5
MILLWD,2021/06/11 21:45:00,66,0.0,64,0
MILLWD,2021/06/11 22:45:00,66,0.0,68,6
MILLWD,2021/06/11 23:45:00,64,0.0,78,5
MILLWD,2021/06/12 00:45:00,64,0.0,78,7
MILLWD,2021/06/12 01:45:00,64,0.0,78,0
MILLWD,2021/06/12 02:45:00,63,0.0,77,0
MILLWD,2021/06/12 03:45:00,63,0.0,77,0
MILLWD,2021/06/12 04:45:00,63,0.0,77,0
MILLWD,2021/06/12 05:45:00,63,0.0,77,0
MILLWD,2021/06/12 06:45:00,63,0.0,83,6
MILLWD,2021/06/12 07:45:00,63,0.0,83,6
MILLWD,2021/06/12 08:45:00,63,0.0,83,6
MILLWD,2021/06/12 09:45:00,66,0.0,78,6
MILLWD,2021/06/12 10:45:00,66,0.0,78,6
MILLWD,2021/06/12 11:45:00,66,0.0,78,5
MILLWD,2021/06/12 12:45:00,66,0.0,78,5
MILLWD,2021/06/12 13:45:00,66,0.0,78,5
MILLWD,2021/06/12 14:45:00,66,0.0,83,5
MILLWD,2021/06/12 15:45:00,66,0.0,83,5
MILLWD,2021/06/12 16:45:00,66,0.0,83,0
MILLWD,2021/06/12 17:45:00,68,0.0,78,0
MILLWD,2021/06/12 18:45:00,66,0.0,83,0
MILLWD,2021/06/12 19:45:00,64,0.0,88,0
MILLWD,2021/06/12 20:45:00,63,0.0,94,0
MILLWD,2021/06/12 21:45:00,61,0.0,100,0
MILLWD,2021/06/12 22:45:00,59,0.0,100,0
MILLWD,2021/06/12 23:45:00,59,0.0,100,0
MILLWD,2021/06/13 00:45:00,57,0.0,100,0
MILLWD,2021/06/13 01:45:00,55,0.0,100,0
MILLWD,2021/06/13 02:45:00,54,0.0,100,0
MILLWD,2021/06/13 03:45:00,54,0.0,100,0
MILLWD,2021/06/13 04:45:00,54,0.0,100,0
MILLWD,2021/06/13 05:45:00,59,0.0,100,0
MILLWD,2021/06/13 06:45:00,64,0.0,88,0
MILLWD,2021/06/13 07:45:00,66,0.0,73,0
MILLWD,2021/06/13 08:45:00,66,0.0,78,0
MILLWD,2021/06/13 09:45:00,66,0.0,78,9
MILLWD,2021/06/13 10:45:00,70,0.0,69,11
MILLWD,2021/06/13 11:45:00,70,0.0,69,11
MILLWD,2021/06/13 12:45:00,72,0.0,69,11
MILLWD,2021/06/13 13:45:00,72,0.0,69,11
MILLWD,2021/06/13 14:45:00,73,0.0,69,9
MILLWD,2021/06/13 15:45:00,70,0.0,73,7
MILLWD,2021/06/13 16:45:00,72,0.0,73,11
MILLWD,2021/06/13 17:45:00,72,0.0,73,11
MILLWD,2021/06/13 18:45:00,70,0.0,78,7
MILLWD,2021/06/13 19:45:00,68,0.0,83,7
MILLWD,2021/06/13 20:45:00,68,0.0,83,0
MILLWD,2021/06/13 21:45:00,68,0.0,78,
MILLWD,2021/06/13 22:45:00,66,0.0,73,6
MILLWD,2021/06/13 23:45:00,66,0.0,73,6
MILLWD,2021/06/14 00:45:00,64,0.0,78,5
MILLWD,2021/06/14 01:45:00,64,0.0,83,5
MILLWD,2021/06/14 02:45:00,66,0.0,73,3
MILLWD,2021/06/14 03:45:00,64,0.0,78,5
MILLWD,2021/06/14 04:45:00,64,0.0,78,5
MILLWD,2021/06/14 05:45:00,63,0.0,83,0
MILLWD,2021/06/14 06:45:00,63,0.0,100,5
MILLWD,2021/06/14 07:45:00,64,0.0,94,5
MILLWD,2021/06/14 08:45:00,64,0.0,100,5
MILLWD,2021/06/14 09:45:00,66,0.0,94,6
MILLWD,2021/06/14 10:45:00,64,0.0,100,5
MILLWD,2021/06/14 11:45:00,64,0.0,100,6
MILLWD,2021/06/14 12:45:00,64,0.0,100,8
MILLWD,2021/06/14 13:45:00,66,0.0,100,6
MILLWD,2021/06/14 14:45:00,66,0.0,94,9
MILLWD,2021/06/14 15:45:00,70,0.0,88,9
MILLWD,2021/06/14 16:45:00,68,0.0,83,16
MILLWD,2021/06/14 17:45:00,68,0.0,78,18
MILLWD,2021/06/14 18:10:00,68,0.0,78,16
MILLWD,2021/06/14 18:45:00,64,0.0,100,14
MILLWD,2021/06/14 19:45:00,63,0.0,100,5
MILLWD,2021/06/14 20:45:00,63,0.0,100,0
MILLWD,2021/06/14 21:45:00,61,0.0,100,0
MILLWD,2021/06/14 22:45:00,61,0.0,100,0
MILLWD,2021/06/14 23:45:00,61,0.0,100,0
MILLWD,2021/06/15 00:45:00,61,0.0,100,0
MILLWD,2021/06/15 01:45:00,61,0.0,100,0
MILLWD,2021/06/15 02:45:00,61,0.0,100,0
MILLWD,2021/06/15 03:45:00,61,0.0,100,0
MILLWD,2021/06/15 04:20:00,61,0.0,100,0
MILLWD,2021/06/15 04:45:00,61,0.0,100,0
MILLWD,2021/06/15 05:45:00,63,0.0,100,0
MILLWD,2021/06/15 06:45:00,63,0.0,94,7
MILLWD,2021/06/15 07:45:00,63,0.0,100,9
MILLWD,2021/06/15 08:45:00,66,0.0,100,9
MILLWD,2021/06/15 09:30:00,70,0.0,88,0
MILLWD,2021/06/15 09:45:00,72,0.0,78,6
MILLWD,2021/06/15 10:45:00,72,0.0,69,6
MILLWD,2021/06/15 11:45:00,72,0.0,61,11
MILLWD,2021/06/15 12:45:00,75,0.0,54,11
MILLWD,2021/06/15 13:45:00,73,0.0,57,16
MILLWD,2021/06/15 14:45:00,73,0.0,61,16
MILLWD,2021/06/15 15:45:00,73,0.0,65,16
MILLWD,2021/06/15 16:45:00,73,0.0,65,16
MILLWD,2021/06/15 17:45:00,72,0.0,61,17
MILLWD,2021/06/15 18:45:00,68,0.0,69,17
MILLWD,2021/06/15 20:45:00,68,0.0,69,17
MILLWD,2021/06/15 21:45:00,61,0.0,83,7
MILLWD,2021/06/15 22:45:00,61,0.0,83,9
MILLWD,2021/06/15 23:45:00,61,0.0,83,5
MILLWD,2021/06/16 00:45:00,57,0.0,100,0
MILLWD,2021/06/16 01:45:00,55,0.0,100,0
MILLWD,2021/06/16 02:45:00,55,0.0,100,0
MILLWD,2021/06/16 03:45:00,52,0.0,100,6
MILLWD,2021/06/16 04:45:00,54,0.0,100,9
MILLWD,2021/06/16 05:45:00,57,0.0,94,6
MILLWD,2021/06/16 06:45:00,61,0.0,77,8
MILLWD,2021/06/16 07:45:00,64,0.0,68,5
MILLWD,2021/06/16 08:45:00,66,0.0,60,0
MILLWD,2021/06/16 09:45:00,68,0.0,49,14
MILLWD,2021/06/16 10:45:00,70,0.0,38,16
MILLWD,2021/06/16 11:45:00,70,0.0,35,16
MILLWD,2021/06/16 12:45:00,72,0.0,41,16
MILLWD,2021/06/16 13:45:00,72,0.0,41,16
MILLWD,2021/06/16 14:45:00,72,0.0,41,16
MILLWD,2021/06/16 15:45:00,73,0.0,33,16
MILLWD,2021/06/16 18:45:00,68,0.0,40,11
MILLWD,2021/06/16 19:45:00,64,0.0,46,11
MILLWD,2021/06/16 20:45:00,61,0.0,52,11
MILLWD,2021/06/16 21:45:00,57,0.0,59,9
MILLWD,2021/06/16 22:45:00,55,0.0,59,5
MILLWD,2021/06/16 23:45:00,52,0.0,67,8
MILLWD,2021/06/17 00:45:00,54,0.0,58,8
MILLWD,2021/06/17 01:45:00,54,0.0,58,0
MILLWD,2021/06/17 02:45:00,48,0.0,76,0
MILLWD,2021/06/17 03:45:00,45,0.0,87,5
MILLWD,2021/06/17 04:45:00,46,0.0,82,5
MILLWD,2021/06/17 05:45:00,52,0.0,67,9
MILLWD,2021/06/17 06:45:00,55,0.0,63,9
MILLWD,2021/06/17 07:45:00,61,0.0,55,9
MILLWD,2021/06/17 08:45:00,61,0.0,55,9
MILLWD,2021/06/17 09:45:00,66,0.0,49,3
MILLWD,2021/06/17 10:45:00,72,0.0,36,9
MILLWD,2021/06/17 11:45:00,72,0.0,36,6
MILLWD,2021/06/17 12:45:00,73,0.0,33,6
MILLWD,2021/06/17 13:45:00,75,0.0,29,6
MILLWD,2021/06/17 14:45:00,75,0.0,31,11
MILLWD,2021/06/17 15:45:00,75,0.0,29,11
MILLWD,2021/06/17 16:45:00,75,0.0,29,11
MILLWD,2021/06/17 17:45:00,75,0.0,29,6
MILLWD,2021/06/17 18:45:00,73,0.0,31,6
MILLWD,2021/06/17 19:45:00,70,0.0,40,6
MILLWD,2021/06/17 20:45:00,64,0.0,52,6
MILLWD,2021/06/17 21:45:00,59,0.0,68,7
MILLWD,2021/06/17 22:45:00,59,0.0,68,0
MILLWD,2021/06/17 23:45:00,57,0.0,67,0
MILLWD,2021/06/18 00:45:00,55,0.0,72,0
MILLWD,2021/06/18 01:45:00,55,0.0,72,0
MILLWD,2021/06/18 02:45:00,54,0.0,77,6
MILLWD,2021/06/18 03:45:00,54,0.0,77,6
MILLWD,2021/06/18 04:45:00,52,0.0,82,0
MILLWD,2021/06/18 05:45:00,55,0.0,82,0
MILLWD,2021/06/18 06:45:00,61,0.0,68,0
MILLWD,2021/06/18 07:45:00,66,0.0,60,0
MILLWD,2021/06/18 08:45:00,70,0.0,53,5
MILLWD,2021/06/18 09:45:00,73,0.0,47,7
MILLWD,2021/06/18 10:45:00,77,0.0,42,14
MILLWD,2021/06/18 11:45:00,79,0.0,39,14
MILLWD,2021/06/18 12:45:00,79,0.0,39,8
MILLWD,2021/06/18 13:45:00,81,0.0,39,8
MILLWD,2021/06/18 14:46:00,82,0.0,37,9
MILLWD,2021/06/18 15:45:00,81,0.0,39,9
MILLWD,2021/06/18 16:45:00,79,0.0,42,9
MILLWD,2021/06/18 17:45:00,79,0.0,42,7
MILLWD,2021/06/18 18:45:00,77,0.0,44,7
MILLWD,2021/06/18 19:45:00,77,0.0,44,7
MILLWD,2021/06/18 20:45:00,75,0.0,47,7
MILLWD,2021/06/18 21:45:00,73,0.0,50,7
MILLWD,2021/06/18 22:45:00,73,0.0,50,7
MILLWD,2021/06/18 23:45:00,73,0.0,50,7
MILLWD,2021/06/19 00:45:00,72,0.0,61,7
MILLWD,2021/06/19 01:45:00,72,0.0,61,7
MILLWD,2021/06/19 02:45:00,72,0.0,61,9
MILLWD,2021/06/19 03:45:00,72,0.0,61,9
MILLWD,2021/06/19 04:45:00,66,0.0,88,0
MILLWD,2021/06/19 05:45:00,68,0.0,88,0
MILLWD,2021/06/19 06:45:00,70,0.0,83,11
MILLWD,2021/06/19 07:45:00,73,0.0,74,13
MILLWD,2021/06/19 08:45:00,77,0.0,69,9
MILLWD,2021/06/19 09:45:00,81,0.0,66,11
MILLWD,2021/06/19 10:45:00,82,0.0,62,16
MILLWD,2021/06/19 11:45:00,84,0.0,55,11
MILLWD,2021/06/19 12:45:00,84,0.0,55,11
MILLWD,2021/06/19 13:45:00,86,0.0,49,11
MILLWD,2021/06/19 14:45:00,86,0.0,46,11
MILLWD,2021/06/19 15:45:00,84,0.0,51,11
MILLWD,2021/06/19 16:45:00,81,0.0,58,6
MILLWD,2021/06/19 17:45:00,79,0.0,58,9
MILLWD,2021/06/19 18:45:00,70,0.0,83,14
MILLWD,2021/06/19 19:45:00,68,0.0,78,11
MILLWD,2021/06/19 20:45:00,66,0.0,94,6
MILLWD,2021/06/19 21:45:00,64,0.0,88,11
MILLWD,2021/06/19 22:45:00,64,0.0,100,8
MILLWD,2021/06/19 23:45:00,64,0.0,100,9
MILLWD,2021/06/20 00:45:00,64,0.0,100,9
MILLWD,2021/06/20 01:45:00,63,0.0,94,9
MILLWD,2021/06/20 02:45:00,63,0.0,94,8
MILLWD,2021/06/20 03:45:00,61,0.0,94,8
MILLWD,2021/06/20 04:45:00,61,0.0,94,8
MILLWD,2021/06/20 05:45:00,63,0.0,100,11
MILLWD,2021/06/20 06:45:00,66,0.0,88,13
MILLWD,2021/06/20 07:45:00,68,0.0,83,6
MILLWD,2021/06/20 08:45:00,72,0.0,73,7
MILLWD,2021/06/20 09:45:00,75,0.0,65,9
MILLWD,2021/06/20 10:45:00,79,0.0,58,0
MILLWD,2021/06/20 11:45:00,81,0.0,58,6
MILLWD,2021/06/20 12:45:00,81,0.0,58,11
MILLWD,2021/06/20 13:45:00,84,0.0,58,7
MILLWD,2021/06/20 14:45:00,84,0.0,55,9
MILLWD,2021/06/20 15:45:00,84,0.0,55,7
MILLWD,2021/06/20 16:45:00,84,0.0,58,7
MILLWD,2021/06/20 17:45:00,82,0.0,62,7
MILLWD,2021/06/20 18:45:00,82,0.0,62,7
MILLWD,2021/06/20 19:45:00,81,0.0,70,6
MILLWD,2021/06/20 20:45:00,77,0.0,79,6
MILLWD,2021/06/20 21:45:00,77,0.0,79,6
MILLWD,2021/06/20 22:45:00,75,0.0,83,5
MILLWD,2021/06/20 23:45:00,73,0.0,83,5
